Entry	Entry Name	Gene Names	Protein names	Organism	Length	Reviewed	Annotation	Function [CC]	GeneID	RefSeq	KEGG	EMBL	Ensembl	EnsemblMetazoa	OrthoDB	PIR	InterPro	CCDS
A0A2Y9EH84	A0A2Y9EH84_PHYMC	SNAP25	Synaptosomal-associated protein	Physeter macrocephalus (Sperm whale) (Physeter catodon)	206	unreviewed	4.0		102975015;	XP_007101565.1;	pcad:102975015;		ENSPCTT00005010484;				IPR039077;IPR000928;IPR000727;	
A0A2Y9EKM7	A0A2Y9EKM7_PHYMC	PLK2	Serine/threonine-protein kinase PLK, EC 2.7.11.21 (Polo-like kinase)	Physeter macrocephalus (Sperm whale) (Physeter catodon)	685	unreviewed	4.0		102992172;	XP_007103986.1;	pcad:102992172;		ENSPCTT00005013831;ENSPCTT00005013951;				IPR011009;IPR042825;IPR033701;IPR033695;IPR000959;IPR036947;IPR000719;IPR017441;IPR008271;	
A0A2Y9FJ73	A0A2Y9FJ73_PHYMC	CALB1	Calbindin	Physeter macrocephalus (Sperm whale) (Physeter catodon)	261	unreviewed	4.0	FUNCTION: Buffers cytosolic calcium. May stimulate a membrane Ca(2+)-ATPase and a 3',5'-cyclic nucleotide phosphodiesterase. {ECO:0000256|ARBA:ARBA00025400}.	102975035;	XP_007124085.1;	pcad:102975035;		ENSPCTT00005015074;				IPR029634;IPR011992;IPR018247;IPR002048;	
A0A2Y9FUN6	A0A2Y9FUN6_PHYMC	NEUROG1	neurogenin-1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	244	unreviewed	4.0			XP_007130950.2;	pcad:102988206;		ENSPCTT00005018432;				IPR011598;IPR036638;IPR032653;	
A0A2Y9FV81	A0A2Y9FV81_PHYMC	NCSTN	Nicastrin	Physeter macrocephalus (Sperm whale) (Physeter catodon)	709	unreviewed	4.0		102984960;	XP_007129699.1;			ENSPCTT00005002723;				IPR041084;IPR008710;	
A0A2Y9LKE4	A0A2Y9LKE4_DELLE	FGF13	Fibroblast growth factor, FGF	Delphinapterus leucas (Beluga whale)	245	unreviewed	4.0			XP_022409950.1;			ENSDLET00000001652;				IPR028279;IPR002209;IPR008996;	
A0A2Y9LLG2	A0A2Y9LLG2_DELLE	SLC7A11	cystine/glutamate transporter isoform X2	Delphinapterus leucas (Beluga whale)	503	unreviewed	4.0			XP_022410524.1;			ENSDLET00000028811;				IPR002293;IPR004760;	
A0A2Y9LQY7	A0A2Y9LQY7_DELLE	SNAP25	Synaptosomal-associated protein	Delphinapterus leucas (Beluga whale)	206	unreviewed	4.0			XP_022412164.1;			ENSDLET00000025343;				IPR039077;IPR000928;IPR000727;	
A0A2Y9LZH8	A0A2Y9LZH8_DELLE	SYT11	synaptotagmin-11 isoform X1	Delphinapterus leucas (Beluga whale)	428	unreviewed	4.0			XP_022415134.1;	dle:111167051;		ENSDLET00000026854;				IPR000008;IPR035892;IPR001565;IPR028699;	
A0A2Y9M755	A0A2Y9M755_DELLE	NCSTN	Nicastrin	Delphinapterus leucas (Beluga whale)	709	unreviewed	4.0			XP_022414942.1;	dle:111166954;		ENSDLET00000020882;				IPR041084;IPR008710;	
A0A2Y9M8R4	A0A2Y9M8R4_DELLE	ITGA3	integrin alpha-3 isoform X2	Delphinapterus leucas (Beluga whale)	1053	unreviewed	4.0			XP_022413748.1;			ENSDLET00000007529;				IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;	
A0A2Y9N3G9	A0A2Y9N3G9_DELLE	PDE1B	Phosphodiesterase, EC 3.1.4.-	Delphinapterus leucas (Beluga whale)	535	unreviewed	4.0			XP_022427676.1;			ENSDLET00000009866;				IPR003607;IPR023088;IPR002073;IPR036971;IPR023174;IPR013706;	
A0A2Y9P2Y0	A0A2Y9P2Y0_DELLE	CALB1	Calbindin	Delphinapterus leucas (Beluga whale)	261	unreviewed	4.0	FUNCTION: Buffers cytosolic calcium. May stimulate a membrane Ca(2+)-ATPase and a 3',5'-cyclic nucleotide phosphodiesterase. {ECO:0000256|ARBA:ARBA00025400}.		XP_022440535.1;	dle:111180438;		ENSDLET00000000832;				IPR029634;IPR011992;IPR018247;IPR002048;	
A0A2Y9PCD4	A0A2Y9PCD4_DELLE	NEUROG1	neurogenin-1	Delphinapterus leucas (Beluga whale)	244	unreviewed	4.0			XP_022444564.1;	dle:111182468;		ENSDLET00000006379;				IPR011598;IPR036638;IPR032653;	
A0A2Y9PEB6	A0A2Y9PEB6_DELLE	SLC8A2	sodium/calcium exchanger 2	Delphinapterus leucas (Beluga whale)	922	unreviewed	4.0			XP_022440943.1;	dle:111180685;		ENSDLET00000005558;				IPR038081;IPR003644;IPR004836;IPR032452;IPR004837;IPR044880;	
A0A2Y9PKY0	A0A2Y9PKY0_DELLE	GRIA1	Glutamate receptor	Delphinapterus leucas (Beluga whale)	906	unreviewed	4.0	FUNCTION: Receptor for glutamate that functions as a ligand-gated ion channel in the central nervous system and plays an important role in excitatory synaptic transmission. L-glutamate acts as an excitatory neurotransmitter at many synapses in the central nervous system. {ECO:0000256|RuleBase:RU367118}.		XP_022445906.1;	dle:111183125;		ENSDLET00000007936;				IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;	
A0A2Y9PR91	A0A2Y9PR91_DELLE	CNTN2	contactin-2	Delphinapterus leucas (Beluga whale)	1043	unreviewed	4.0			XP_022449369.1;XP_022449370.1;	dle:111184777;		ENSDLET00000006417;				IPR043204;IPR032991;IPR003961;IPR036116;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;	
A0A2Y9PTV1	A0A2Y9PTV1_DELLE	EN1	Homeobox protein engrailed-like	Delphinapterus leucas (Beluga whale)	406	unreviewed	4.0			XP_022446398.1;	dle:111183416;		ENSDLET00000024843;				IPR019549;IPR009057;IPR017970;IPR001356;IPR000747;IPR020479;IPR019737;	
A0A2Y9Q2L2	A0A2Y9Q2L2_DELLE	GRM5	metabotropic glutamate receptor 5 isoform X1	Delphinapterus leucas (Beluga whale)	1208	unreviewed	4.0			XP_022449771.1;XP_022449772.1;XP_022449773.1;XP_022449774.1;XP_022449775.1;XP_022449776.1;XP_022449778.1;	dle:111184956;		ENSDLET00000004701;				IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR017979;IPR000202;IPR000162;IPR019588;IPR028082;	
A0A2Y9Q5W2	A0A2Y9Q5W2_DELLE	PLK2	Serine/threonine-protein kinase PLK, EC 2.7.11.21 (Polo-like kinase)	Delphinapterus leucas (Beluga whale)	685	unreviewed	4.0			XP_022452896.1;	dle:111186501;		ENSDLET00000012619;				IPR011009;IPR042825;IPR033701;IPR033695;IPR000959;IPR036947;IPR000719;IPR017441;IPR008271;	
A0A2Y9Q718	A0A2Y9Q718_DELLE	GIT1	ARF GTPase-activating protein GIT1 isoform X3	Delphinapterus leucas (Beluga whale)	770	unreviewed	4.0			XP_022451302.1;	dle:111185737;		ENSDLET00000010936;				IPR002110;IPR036770;IPR037278;IPR001164;IPR038508;IPR032352;IPR022018;IPR013724;	
A0A2Y9TCX8	A0A2Y9TCX8_PHYMC	GRM5	metabotropic glutamate receptor 5 isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1204	unreviewed	4.0			XP_023987532.1;	pcad:102993906;		ENSPCTT00005010736;				IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR017979;IPR000202;IPR000162;IPR019588;IPR028082;	
A0A4U1EGA1	A0A4U1EGA1_MONMO	PLK2 EI555_018648	Serine/threonine-protein kinase PLK, EC 2.7.11.21 (Polo-like kinase)	Monodon monoceros (Narwhal) (Ceratodon monodon)	685	unreviewed	4.0					RWIC01001597;	ENSMMNT00015003219.1;				IPR011009;IPR042825;IPR033701;IPR033695;IPR000959;IPR036947;IPR000719;IPR017441;IPR008271;	
A0A4U1EVP5	A0A4U1EVP5_MONMO	NEUROG1 EI555_014712	Neurogenin 1	Monodon monoceros (Narwhal) (Ceratodon monodon)	244	unreviewed	4.0					RWIC01000716;	ENSMMNT00015004255.1;				IPR011598;IPR036638;IPR032653;	
A0A4U1F0Q2	A0A4U1F0Q2_MONMO	RGS14 EI555_009865	Regulator of G protein signaling 14	Monodon monoceros (Narwhal) (Ceratodon monodon)	568	unreviewed	4.0					RWIC01000532;	ENSMMNT00015001861.1;				IPR003109;IPR003116;IPR016137;IPR030776;IPR037881;IPR036305;IPR024066;IPR044926;IPR029071;	
A0A4U1FTQ9	A0A4U1FTQ9_MONMO	SLC8A2 EI555_018528	Solute carrier family 8 member A2	Monodon monoceros (Narwhal) (Ceratodon monodon)	922	unreviewed	4.0					RWIC01000002;	ENSMMNT00015000972.1;				IPR038081;IPR003644;IPR004836;IPR032452;IPR004837;IPR044880;	
A0A4V5P6P4	A0A4V5P6P4_MONMO	CALB1 EI555_001695	Calbindin	Monodon monoceros (Narwhal) (Ceratodon monodon)	261	unreviewed	4.0	FUNCTION: Buffers cytosolic calcium. May stimulate a membrane Ca(2+)-ATPase and a 3',5'-cyclic nucleotide phosphodiesterase. {ECO:0000256|ARBA:ARBA00025400}.				RWIC01001407;	ENSMMNT00015020501.1;				IPR029634;IPR011992;IPR018247;IPR002048;	
A0A2U4BJX6	A0A2U4BJX6_TURTR	B4GALT2	Beta-1,4-galactosyltransferase, Beta-1,4-GalTase, EC 2.4.1.-	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	369	unreviewed	3.0	FUNCTION: Responsible for the synthesis of complex-type N-linked oligosaccharides in many glycoproteins as well as the carbohydrate moieties of glycolipids. {ECO:0000256|RuleBase:RU368121}.	101316078;	XP_019793505.1;XP_019793506.1;XP_033723674.1;			ENSTTRT00000001292;				IPR003859;IPR027791;IPR027995;IPR029044;	
A0A2Y9EE52	A0A2Y9EE52_PHYMC	HRH1	Histamine H1 receptor	Physeter macrocephalus (Sperm whale) (Physeter catodon)	487	unreviewed	3.0		102973495;	XP_007100247.1;XP_007100247.1;XP_023979523.1;XP_023979524.1;	pcad:102973495;		ENSPCTT00005010599;				IPR000276;IPR017452;IPR000921;	
A0A2Y9EN29	A0A2Y9EN29_PHYMC	ELAVL4	ELAV-like protein	Physeter macrocephalus (Sperm whale) (Physeter catodon)	402	unreviewed	3.0			XP_007105454.2;	pcad:102979854;		ENSPCTT00005020335;				IPR006548;IPR034775;IPR034999;IPR034918;IPR002343;IPR012677;IPR035979;IPR000504;	
A0A2Y9EPZ4	A0A2Y9EPZ4_PHYMC	ARL6IP5	PRA1 family protein	Physeter macrocephalus (Sperm whale) (Physeter catodon)	188	unreviewed	3.0		102976208;	XP_007105981.1;	pcad:102976208;		ENSPCTT00005016031;				IPR004895;	
A0A2Y9ERN7	A0A2Y9ERN7_PHYMC	TTBK1	tau-tubulin kinase 1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1315	unreviewed	3.0		102976031;	XP_007107628.1;	pcad:102976031;		ENSPCTT00005029449;				IPR011009;IPR000719;IPR017441;IPR042714;	
A0A2Y9EUA5	A0A2Y9EUA5_PHYMC	PAK5	Non-specific serine/threonine protein kinase, EC 2.7.11.1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	719	unreviewed	3.0		102996458;	XP_007109138.1;	pcad:102996458;		ENSPCTT00005010279;				IPR000095;IPR036936;IPR011009;IPR028754;IPR033923;IPR000719;IPR017441;	
A0A2Y9EZU3	A0A2Y9EZU3_PHYMC	LOC102985349	Non-specific serine/threonine protein kinase, EC 2.7.11.1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	676	unreviewed	3.0		102985349;	XP_007111725.1;	pcad:102985349;		ENSPCTT00005031217;				IPR000095;IPR036936;IPR011009;IPR035066;IPR033923;IPR000719;IPR017441;	
A0A2Y9F041	A0A2Y9F041_PHYMC	KCNA7	Neurotrophin-4	Physeter macrocephalus (Sperm whale) (Physeter catodon)	210	unreviewed	3.0		102978016;	XP_007112464.1;	pcad:102978016;		ENSPCTT00005014019;				IPR029034;IPR020408;IPR002072;IPR019846;IPR020432;	
A0A2Y9F3J5	A0A2Y9F3J5_PHYMC	NLGN3	neuroligin-3 isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	848	unreviewed	3.0		102978692;	XP_007114509.1;	pcad:102978692;		ENSPCTT00005017122;				IPR029058;IPR002018;IPR019819;IPR000460;IPR030024;	
A0A2Y9F4C7	A0A2Y9F4C7_PHYMC	NEDD9	enhancer of filamentation 1 isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	832	unreviewed	3.0			XP_007114843.2;	pcad:102991407;		ENSPCTT00005008814;				IPR021901;IPR037362;IPR035746;IPR014928;IPR038319;IPR036028;IPR001452;	
A0A2Y9F5K4	A0A2Y9F5K4_PHYMC	SLC12A5	solute carrier family 12 member 5 isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1139	unreviewed	3.0		102978221;	XP_007115591.1;	pcad:102978221;		ENSPCTT00005018754;				IPR004841;IPR030358;IPR000076;IPR018491;IPR004842;	
A0A2Y9F6H8	A0A2Y9F6H8_PHYMC	SPG11	spatacsin isoform X2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	2439	unreviewed	3.0			XP_007116056.2;			ENSPCTT00005030406;				IPR028103;IPR028107;	
A0A2Y9F7P7	A0A2Y9F7P7_PHYMC	GATM	Glycine amidinotransferase, EC 2.1.4.1 (L-arginine:glycine amidinotransferase)	Physeter macrocephalus (Sperm whale) (Physeter catodon)	423	unreviewed	3.0	FUNCTION: Catalyzes the biosynthesis of guanidinoacetate, the immediate precursor of creatine. {ECO:0000256|RuleBase:RU367092}.	102980202;	XP_007116786.1;	pcad:102980202;		ENSPCTT00005026829;				IPR033195;	
A0A2Y9F9Z9	A0A2Y9F9Z9_PHYMC	CCND2	G1/S-specific cyclin-D2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	289	unreviewed	3.0		102981679;	XP_007117102.1;	pcad:102981679;		ENSPCTT00005018335;				IPR039361;IPR013763;IPR036915;IPR004367;IPR015451;IPR006671;	
A0A2Y9FBD7	A0A2Y9FBD7_PHYMC	TNR	tenascin-R	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1358	unreviewed	3.0		102987616;	XP_007117870.1;	pcad:102987616;		ENSPCTT00005021628;				IPR000742;IPR041161;IPR036056;IPR014716;IPR002181;IPR003961;IPR036116;IPR013783;IPR033079;	
A0A2Y9FBI2	A0A2Y9FBI2_PHYMC	FOXB1	forkhead box protein B1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	325	unreviewed	3.0			XP_007118953.2;	pcad:102978608;		ENSPCTT00005014650;				IPR001766;IPR018122;IPR030456;IPR036388;IPR036390;	
A0A2Y9FDI5	A0A2Y9FDI5_PHYMC	ARF4	ADP-ribosylation factor	Physeter macrocephalus (Sperm whale) (Physeter catodon)	180	unreviewed	3.0	FUNCTION: GTP-binding protein involved in protein trafficking; may modulate vesicle budding and uncoating within the Golgi apparatus. {ECO:0000256|RuleBase:RU369003}.	102996492;	XP_007119227.1;	pcad:102996492;		ENSPCTT00005033693;				IPR045872;IPR027417;IPR005225;IPR024156;IPR006689;	
A0A2Y9FS58	A0A2Y9FS58_PHYMC	RCAN1	Calcipressin-1 (Regulator of calcineurin 1)	Physeter macrocephalus (Sperm whale) (Physeter catodon)	197	unreviewed	3.0		102985609;	XP_007128047.1;	pcad:102985609;		ENSPCTT00005006010;				IPR006931;IPR012677;IPR035979;IPR031271;IPR034906;	
A0A2Y9FTQ6	A0A2Y9FTQ6_PHYMC	ITPR3	Inositol 1,4,5-trisphosphate receptor	Physeter macrocephalus (Sperm whale) (Physeter catodon)	2671	unreviewed	3.0	FUNCTION: Receptor for inositol 1,4,5-trisphosphate, a second messenger that mediates the release of intracellular calcium. {ECO:0000256|RuleBase:RU368044}.		XP_007128912.2;	pcad:102992034;		ENSPCTT00005023002;				IPR014821;IPR000493;IPR005821;IPR036300;IPR016093;IPR013662;IPR000699;IPR035910;	
A0A2Y9LG13	A0A2Y9LG13_DELLE	RCAN1	Calcipressin-1 (Regulator of calcineurin 1)	Delphinapterus leucas (Beluga whale)	246	unreviewed	3.0			XP_022408500.1;	dle:111163778;		ENSDLET00000030921;				IPR006931;IPR012677;IPR035979;IPR031271;IPR034906;	
A0A2Y9LK68	A0A2Y9LK68_DELLE	PRKAR2B	cAMP-dependent protein kinase type II-beta regulatory subunit	Delphinapterus leucas (Beluga whale)	416	unreviewed	3.0			XP_022410054.1;	dle:111164602;		ENSDLET00000001358;				IPR012198;IPR003117;IPR018490;IPR018488;IPR000595;IPR014710;	
A0A2Y9LQ18	A0A2Y9LQ18_DELLE	JPH4	Junctophilin	Delphinapterus leucas (Beluga whale)	628	unreviewed	3.0	FUNCTION: Junctophilins contribute to the formation of junctional membrane complexes (JMCs) which link the plasma membrane with the endoplasmic or sarcoplasmic reticulum in excitable cells. Provides a structural foundation for functional cross-talk between the cell surface and intracellular calcium release channels. {ECO:0000256|PIRNR:PIRNR037387}.		XP_022409187.1;			ENSDLET00000030182;				IPR017191;IPR003409;	
A0A2Y9LS24	A0A2Y9LS24_DELLE	PAK5	Non-specific serine/threonine protein kinase, EC 2.7.11.1	Delphinapterus leucas (Beluga whale)	719	unreviewed	3.0			XP_022412160.1;	dle:111165611;		ENSDLET00000025486;				IPR000095;IPR036936;IPR011009;IPR028754;IPR033923;IPR000719;IPR017441;	
A0A2Y9LYQ4	A0A2Y9LYQ4_DELLE	PPP1R1B	Protein phosphatase 1 regulatory subunit 1B (DARPP-32) (Dopamine- and cAMP-regulated neuronal phosphoprotein)	Delphinapterus leucas (Beluga whale)	202	unreviewed	3.0	FUNCTION: Inhibitor of protein-phosphatase 1. {ECO:0000256|ARBA:ARBA00002900}.		XP_022413941.1;			ENSDLET00000021520;				IPR015670;IPR008466;	
A0A2Y9M3Q2	A0A2Y9M3Q2_DELLE	NEUROD2	Neurogenic differentiation factor	Delphinapterus leucas (Beluga whale)	382	unreviewed	3.0			XP_022413860.1;XP_022413861.1;XP_022413862.1;	dle:111166458;		ENSDLET00000021533;				IPR011598;IPR036638;IPR032649;IPR022575;IPR016637;	
A0A2Y9M4S0	A0A2Y9M4S0_DELLE	TNR	tenascin-R isoform X1	Delphinapterus leucas (Beluga whale)	1358	unreviewed	3.0			XP_022412350.1;XP_022412352.1;XP_022412353.1;	dle:111165733;		ENSDLET00000016307;				IPR000742;IPR041161;IPR036056;IPR014716;IPR002181;IPR003961;IPR036116;IPR013783;IPR033079;	
A0A2Y9M4T8	A0A2Y9M4T8_DELLE	NLGN3	neuroligin-3 isoform X1	Delphinapterus leucas (Beluga whale)	848	unreviewed	3.0			XP_022416735.1;	dle:111167783;		ENSDLET00000013363;				IPR029058;IPR002018;IPR019819;IPR000460;IPR030024;	
A0A2Y9M8G8	A0A2Y9M8G8_DELLE	HRH1	Histamine H1 receptor	Delphinapterus leucas (Beluga whale)	487	unreviewed	3.0			XP_022418489.1;XP_022418490.1;	dle:111168962;		ENSDLET00000032975;				IPR000276;IPR017452;IPR000921;	
A0A2Y9MAH7	A0A2Y9MAH7_DELLE	PRKAR1B	cAMP-dependent protein kinase type I-beta regulatory subunit isoform X1	Delphinapterus leucas (Beluga whale)	381	unreviewed	3.0			XP_022419191.1;XP_022419192.1;XP_022419193.1;XP_022419194.1;	dle:111169351;		ENSDLET00000027824;				IPR012198;IPR003117;IPR018490;IPR018488;IPR000595;IPR042818;IPR014710;	
A0A2Y9MB86	A0A2Y9MB86_DELLE	LMX1A	LIM homeobox transcription factor 1-alpha	Delphinapterus leucas (Beluga whale)	382	unreviewed	3.0			XP_022418985.1;XP_022418986.1;	dle:111169242;		ENSDLET00000026779;				IPR009057;IPR017970;IPR001356;IPR042688;IPR001781;	
A0A2Y9MHE1	A0A2Y9MHE1_DELLE	SLC6A1	Transporter	Delphinapterus leucas (Beluga whale)	599	unreviewed	3.0			XP_022418487.1;XP_022418488.1;	dle:111168961;		ENSDLET00000032970;				IPR000175;IPR002980;IPR037272;	
A0A2Y9MU34	A0A2Y9MU34_DELLE	SLC12A5	solute carrier family 12 member 5 isoform X1	Delphinapterus leucas (Beluga whale)	1139	unreviewed	3.0			XP_022420673.1;	dle:111170137;		ENSDLET00000001132;				IPR004841;IPR030358;IPR000076;IPR018491;IPR004842;	
A0A2Y9N0V5	A0A2Y9N0V5_DELLE	ARL6IP5	PRA1 family protein	Delphinapterus leucas (Beluga whale)	188	unreviewed	3.0			XP_022428294.1;	dle:111174198;		ENSDLET00000011802;				IPR004895;	
A0A2Y9N2R0	A0A2Y9N2R0_DELLE	ARF4	ADP-ribosylation factor	Delphinapterus leucas (Beluga whale)	180	unreviewed	3.0	FUNCTION: GTP-binding protein involved in protein trafficking; may modulate vesicle budding and uncoating within the Golgi apparatus. {ECO:0000256|RuleBase:RU369003}.		XP_022428490.1;	dle:111174253;		ENSDLET00000009259;				IPR045872;IPR027417;IPR005225;IPR024156;IPR006689;	
A0A2Y9N6N4	A0A2Y9N6N4_DELLE	POMK	Protein O-mannose kinase, EC 2.7.1.183 (Protein kinase-like protein SgK196) (Sugen kinase 196)	Delphinapterus leucas (Beluga whale)	350	unreviewed	3.0	FUNCTION: Protein O-mannose kinase that specifically mediates phosphorylation at the 6-position of an O-mannose of the trisaccharide (N-acetylgalactosamine (GalNAc)-beta-1,3-N-acetylglucosamine (GlcNAc)-beta-1,4-mannose) to generate phosphorylated O-mannosyl trisaccharide (N-acetylgalactosamine-beta-1,3-N-acetylglucosamine-beta-1,4-(phosphate-6-)mannose). Phosphorylated O-mannosyl trisaccharide is a carbohydrate structure present in alpha-dystroglycan (DAG1), which is required for binding laminin G-like domain-containing extracellular proteins with high affinity. Only shows kinase activity when the GalNAc-beta-3-GlcNAc-beta-terminus is linked to the 4-position of O-mannose, suggesting that this disaccharide serves as the substrate recognition motif. {ECO:0000256|ARBA:ARBA00025665}.		XP_022427069.1;XP_022427070.1;XP_022427071.1;XP_022427072.1;XP_022427074.1;	dle:111173564;		ENSDLET00000032986;				IPR011009;IPR039318;IPR000719;IPR001245;	
A0A2Y9N8K5	A0A2Y9N8K5_DELLE	TBR1	T-box brain protein 1	Delphinapterus leucas (Beluga whale)	681	unreviewed	3.0			XP_022425573.1;	dle:111172794;		ENSDLET00000012642;				IPR008967;IPR032385;IPR046360;IPR036960;IPR001699;IPR018186;	
A0A2Y9N990	A0A2Y9N990_DELLE	ELAVL4	ELAV-like protein	Delphinapterus leucas (Beluga whale)	371	unreviewed	3.0			XP_022431359.1;			ENSDLET00000023136;				IPR006548;IPR034775;IPR034918;IPR002343;IPR012677;IPR035979;IPR000504;	
A0A2Y9NMM8	A0A2Y9NMM8_DELLE	DNAAF4	Dynein axonemal assembly factor 4	Delphinapterus leucas (Beluga whale)	420	unreviewed	3.0			XP_022435260.1;	dle:111177639;		ENSDLET00000016570;				IPR007052;IPR037894;IPR008978;IPR011990;IPR019734;	
A0A2Y9NPI0	A0A2Y9NPI0_DELLE	B4GALT2	Beta-1,4-galactosyltransferase, Beta-1,4-GalTase, EC 2.4.1.-	Delphinapterus leucas (Beluga whale)	369	unreviewed	3.0	FUNCTION: Responsible for the synthesis of complex-type N-linked oligosaccharides in many glycoproteins as well as the carbohydrate moieties of glycolipids. {ECO:0000256|RuleBase:RU368121}.		XP_022431222.1;XP_022431223.1;XP_022431224.1;			ENSDLET00000019272;				IPR003859;IPR027791;IPR027995;IPR029044;	
A0A2Y9NSP2	A0A2Y9NSP2_DELLE	PTPRZ1	Protein-tyrosine-phosphatase, EC 3.1.3.48	Delphinapterus leucas (Beluga whale)	2321	unreviewed	3.0			XP_022438059.1;	dle:111179076;		ENSDLET00000012876;				IPR041887;IPR001148;IPR036398;IPR003961;IPR036116;IPR013783;IPR029021;IPR000242;IPR016130;IPR003595;IPR000387;	
A0A2Y9NVG0	A0A2Y9NVG0_DELLE	FOXB1	forkhead box protein B1	Delphinapterus leucas (Beluga whale)	325	unreviewed	3.0			XP_022435162.1;	dle:111177580;		ENSDLET00000018384;				IPR001766;IPR018122;IPR030456;IPR036388;IPR036390;	
A0A2Y9NX98	A0A2Y9NX98_DELLE	JPH3	Junctophilin	Delphinapterus leucas (Beluga whale)	739	unreviewed	3.0	FUNCTION: Junctophilins contribute to the formation of junctional membrane complexes (JMCs) which link the plasma membrane with the endoplasmic or sarcoplasmic reticulum in excitable cells. Provides a structural foundation for functional cross-talk between the cell surface and intracellular calcium release channels. {ECO:0000256|PIRNR:PIRNR037387}.		XP_022438655.1;	dle:111179411;		ENSDLET00000004559;				IPR017191;IPR003409;	
A0A2Y9P8J4	A0A2Y9P8J4_DELLE	NEDD9	enhancer of filamentation 1 isoform X1	Delphinapterus leucas (Beluga whale)	829	unreviewed	3.0			XP_022442367.1;XP_022442368.1;XP_022442369.1;XP_022442370.1;	dle:111181365;		ENSDLET00000003110;				IPR021901;IPR037362;IPR035746;IPR014928;IPR038319;IPR036028;IPR001452;	
A0A2Y9PA61	A0A2Y9PA61_DELLE	SPG11	spatacsin isoform X2	Delphinapterus leucas (Beluga whale)	2437	unreviewed	3.0			XP_022442910.1;			ENSDLET00000010753;				IPR028103;IPR028107;	
A0A2Y9PBR4	A0A2Y9PBR4_DELLE	FZD9	frizzled-9	Delphinapterus leucas (Beluga whale)	590	unreviewed	3.0			XP_022444359.1;	dle:111182319;		ENSDLET00000011333;				IPR015526;IPR000539;IPR020067;IPR036790;IPR017981;	
A0A2Y9PJT0	A0A2Y9PJT0_DELLE	TPBG	trophoblast glycoprotein	Delphinapterus leucas (Beluga whale)	419	unreviewed	3.0			XP_022446020.1;XP_022446022.1;XP_022446023.1;XP_030618961.1;	dle:111183202;		ENSDLET00000001258;				IPR000483;IPR001611;IPR003591;IPR032675;IPR000372;	
A0A2Y9PZB6	A0A2Y9PZB6_DELLE	HMGCR	3-hydroxy-3-methylglutaryl coenzyme A reductase, HMG-CoA reductase, EC 1.1.1.34	Delphinapterus leucas (Beluga whale)	884	unreviewed	3.0			XP_022450491.1;XP_022450501.1;XP_030615569.1;	dle:111185263;		ENSDLET00000012794;				IPR002202;IPR023074;IPR023076;IPR004554;IPR004816;IPR023282;IPR009023;IPR009029;IPR000731;	
A0A2Y9Q1T0	A0A2Y9Q1T0_DELLE	LOC111185794 LOC111185797	C-C motif chemokine	Delphinapterus leucas (Beluga whale)	97	unreviewed	3.0			XP_022451421.1;XP_022451426.1;	dle:111185794;dle:111185797;		ENSDLET00000029869;ENSDLET00000029874;				IPR039809;IPR000827;IPR001811;IPR036048;	
A0A2Y9QAU7	A0A2Y9QAU7_DELLE	MAPK8IP2	C-Jun-amino-terminal kinase-interacting protein 2	Delphinapterus leucas (Beluga whale)	813	unreviewed	3.0			XP_022452608.1;	dle:111186368;		ENSDLET00000027565;				IPR035637;IPR011993;IPR006020;IPR001452;	
A0A2Y9RZH8	A0A2Y9RZH8_PHYMC	PRKAR2B	cAMP-dependent protein kinase type II-beta regulatory subunit	Physeter macrocephalus (Sperm whale) (Physeter catodon)	417	unreviewed	3.0			XP_023971738.1;	pcad:102983936;		ENSPCTT00005005229;				IPR012198;IPR003117;IPR018490;IPR018488;IPR000595;IPR014710;	
A0A2Y9SFL9	A0A2Y9SFL9_PHYMC	HMGCR	3-hydroxy-3-methylglutaryl coenzyme A reductase, HMG-CoA reductase, EC 1.1.1.34	Physeter macrocephalus (Sperm whale) (Physeter catodon)	884	unreviewed	3.0		102983040;	XP_007124857.1;XP_007124858.1;XP_023976097.1;	pcad:102983040;		ENSPCTT00005003066;				IPR002202;IPR023074;IPR023076;IPR004554;IPR004816;IPR023282;IPR009023;IPR009029;IPR000731;	
