Entry	Entry Name	Gene Names	Protein names	Organism	Length	Reviewed	Annotation	Function [CC]	GeneID	RefSeq	KEGG	EMBL	Ensembl	EnsemblMetazoa	OrthoDB	PIR	InterPro	CCDS
A0A2Y9N2R0	A0A2Y9N2R0_DELLE	ARF4	ADP-ribosylation factor	Delphinapterus leucas (Beluga whale)	180	unreviewed	3.0	FUNCTION: GTP-binding protein involved in protein trafficking; may modulate vesicle budding and uncoating within the Golgi apparatus. {ECO:0000256|RuleBase:RU369003}.		XP_022428490.1;	dle:111174253;		ENSDLET00000009259;				IPR045872;IPR027417;IPR005225;IPR024156;IPR006689;	
A0A2Y9N8K5	A0A2Y9N8K5_DELLE	TBR1	T-box brain protein 1	Delphinapterus leucas (Beluga whale)	681	unreviewed	3.0			XP_022425573.1;	dle:111172794;		ENSDLET00000012642;				IPR008967;IPR032385;IPR046360;IPR036960;IPR001699;IPR018186;	
A0A2Y9N990	A0A2Y9N990_DELLE	ELAVL4	ELAV-like protein	Delphinapterus leucas (Beluga whale)	371	unreviewed	3.0			XP_022431359.1;			ENSDLET00000023136;				IPR006548;IPR034775;IPR034918;IPR002343;IPR012677;IPR035979;IPR000504;	
A0A2Y9NPI0	A0A2Y9NPI0_DELLE	B4GALT2	Beta-1,4-galactosyltransferase, Beta-1,4-GalTase, EC 2.4.1.-	Delphinapterus leucas (Beluga whale)	369	unreviewed	3.0	FUNCTION: Responsible for the synthesis of complex-type N-linked oligosaccharides in many glycoproteins as well as the carbohydrate moieties of glycolipids. {ECO:0000256|RuleBase:RU368121}.		XP_022431222.1;XP_022431223.1;XP_022431224.1;			ENSDLET00000019272;				IPR003859;IPR027791;IPR027995;IPR029044;	
A0A2Y9NVG0	A0A2Y9NVG0_DELLE	FOXB1	forkhead box protein B1	Delphinapterus leucas (Beluga whale)	325	unreviewed	3.0			XP_022435162.1;	dle:111177580;		ENSDLET00000018384;				IPR001766;IPR018122;IPR030456;IPR036388;IPR036390;	
A0A2Y9NX98	A0A2Y9NX98_DELLE	JPH3	Junctophilin	Delphinapterus leucas (Beluga whale)	739	unreviewed	3.0	FUNCTION: Junctophilins contribute to the formation of junctional membrane complexes (JMCs) which link the plasma membrane with the endoplasmic or sarcoplasmic reticulum in excitable cells. Provides a structural foundation for functional cross-talk between the cell surface and intracellular calcium release channels. {ECO:0000256|PIRNR:PIRNR037387}.		XP_022438655.1;	dle:111179411;		ENSDLET00000004559;				IPR017191;IPR003409;	
A0A2Y9PJT0	A0A2Y9PJT0_DELLE	TPBG	trophoblast glycoprotein	Delphinapterus leucas (Beluga whale)	419	unreviewed	3.0			XP_022446020.1;XP_022446022.1;XP_022446023.1;XP_030618961.1;	dle:111183202;		ENSDLET00000001258;				IPR000483;IPR001611;IPR003591;IPR032675;IPR000372;	
A0A2Y9PZB6	A0A2Y9PZB6_DELLE	HMGCR	3-hydroxy-3-methylglutaryl coenzyme A reductase, HMG-CoA reductase, EC 1.1.1.34	Delphinapterus leucas (Beluga whale)	884	unreviewed	3.0			XP_022450491.1;XP_022450501.1;XP_030615569.1;	dle:111185263;		ENSDLET00000012794;				IPR002202;IPR023074;IPR023076;IPR004554;IPR004816;IPR023282;IPR009023;IPR009029;IPR000731;	
A0A2Y9QAU7	A0A2Y9QAU7_DELLE	MAPK8IP2	C-Jun-amino-terminal kinase-interacting protein 2	Delphinapterus leucas (Beluga whale)	813	unreviewed	3.0			XP_022452608.1;	dle:111186368;		ENSDLET00000027565;				IPR035637;IPR011993;IPR006020;IPR001452;	
A0A2Y9RZH8	A0A2Y9RZH8_PHYMC	PRKAR2B	cAMP-dependent protein kinase type II-beta regulatory subunit	Physeter macrocephalus (Sperm whale) (Physeter catodon)	417	unreviewed	3.0			XP_023971738.1;	pcad:102983936;		ENSPCTT00005005229;				IPR012198;IPR003117;IPR018490;IPR018488;IPR000595;IPR014710;	
A0A2Y9SFL9	A0A2Y9SFL9_PHYMC	HMGCR	3-hydroxy-3-methylglutaryl coenzyme A reductase, HMG-CoA reductase, EC 1.1.1.34	Physeter macrocephalus (Sperm whale) (Physeter catodon)	884	unreviewed	3.0		102983040;	XP_007124857.1;XP_007124858.1;XP_023976097.1;	pcad:102983040;		ENSPCTT00005003066;				IPR002202;IPR023074;IPR023076;IPR004554;IPR004816;IPR023282;IPR009023;IPR009029;IPR000731;	
A0A2Y9SP41	A0A2Y9SP41_PHYMC	TBR1	T-box brain protein 1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	681	unreviewed	3.0			XP_023978135.1;	pcad:102976975;		ENSPCTT00005017605;				IPR008967;IPR032385;IPR046360;IPR036960;IPR001699;IPR018186;	
A0A2Y9STF3	A0A2Y9STF3_PHYMC	B4GALT2	Beta-1,4-galactosyltransferase, Beta-1,4-GalTase, EC 2.4.1.-	Physeter macrocephalus (Sperm whale) (Physeter catodon)	369	unreviewed	3.0	FUNCTION: Responsible for the synthesis of complex-type N-linked oligosaccharides in many glycoproteins as well as the carbohydrate moieties of glycolipids. {ECO:0000256|RuleBase:RU368121}.		XP_007111977.1;XP_023981478.1;XP_028340928.1;	pcad:102991108;		ENSPCTT00005025049;				IPR003859;IPR027791;IPR027995;IPR029044;	
A0A2Y9SY74	A0A2Y9SY74_PHYMC	JPH3	Junctophilin	Physeter macrocephalus (Sperm whale) (Physeter catodon)	739	unreviewed	3.0	FUNCTION: Junctophilins contribute to the formation of junctional membrane complexes (JMCs) which link the plasma membrane with the endoplasmic or sarcoplasmic reticulum in excitable cells. Provides a structural foundation for functional cross-talk between the cell surface and intracellular calcium release channels. {ECO:0000256|PIRNR:PIRNR037387}.		XP_023980734.1;	pcad:102976808;		ENSPCTT00005007872;				IPR017191;IPR003409;	
A0A2Y9TEX0	A0A2Y9TEX0_PHYMC	TPBG	trophoblast glycoprotein	Physeter macrocephalus (Sperm whale) (Physeter catodon)	419	unreviewed	3.0			XP_023988838.1;	pcad:102979305;		ENSPCTT00005003600;				IPR000483;IPR001611;IPR003591;IPR032675;IPR000372;	
A0A455B9U2	A0A455B9U2_PHYMC	CNTNAP2	contactin-associated protein-like 2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1331	unreviewed	3.0			XP_028345439.1;	pcad:102994332;		ENSPCTT00005028095;				IPR029831;IPR013320;IPR000742;IPR000421;IPR036056;IPR002181;IPR008979;IPR001791;IPR003585;	
A0A455BDT0	A0A455BDT0_PHYMC	KRAS	GTPase KRas isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	189	unreviewed	3.0			XP_007101428.1;XP_028346897.1;			ENSPCTT00005029856;				IPR027417;IPR005225;IPR001806;IPR020849;	
A0A455BG76	A0A455BG76_PHYMC	ATP8A1	Phospholipid-transporting ATPase, EC 7.6.2.1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1164	unreviewed	3.0			XP_028347809.1;	pcad:102974200;		ENSPCTT00005018437;				IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR006539;IPR032631;IPR001757;IPR032630;IPR044492;	
A0A4U1FG95	A0A4U1FG95_MONMO	FOXB1 EI555_015053	Forkhead box B1	Monodon monoceros (Narwhal) (Ceratodon monodon)	325	unreviewed	3.0					RWIC01000144;	ENSMMNT00015013748.1;				IPR001766;IPR018122;IPR030456;IPR036388;IPR036390;	
A0A4U1FSK2	A0A4U1FSK2_MONMO	ARF4 EI555_019215	ADP-ribosylation factor	Monodon monoceros (Narwhal) (Ceratodon monodon)	180	unreviewed	3.0	FUNCTION: GTP-binding protein involved in protein trafficking; may modulate vesicle budding and uncoating within the Golgi apparatus. {ECO:0000256|RuleBase:RU369003}.				RWIC01000008;	ENSMMNT00015021781.1;				IPR045872;IPR027417;IPR005225;IPR024156;IPR006689;	
A0A2U4A795	A0A2U4A795_TURTR	DDHD2	phospholipase DDHD2 isoform X2	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	715	unreviewed	2.0		101328720;	XP_019776863.1;			ENSTTRT00000004491;				IPR004177;IPR001660;IPR013761;IPR004170;	
A0A2Y9ESG4	A0A2Y9ESG4_PHYMC	UBA6	ubiquitin-like modifier-activating enzyme 6 isoform X2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1052	unreviewed	2.0		102986824;	XP_007108067.1;	pcad:102986824;		ENSPCTT00005001349;				IPR032420;IPR032418;IPR042302;IPR045886;IPR000594;IPR018965;IPR042449;IPR038252;IPR019572;IPR042063;IPR035985;IPR018075;IPR000011;	
A0A2Y9F5X0	A0A2Y9F5X0_PHYMC	ATXN1L	ataxin-1-like	Physeter macrocephalus (Sperm whale) (Physeter catodon)	688	unreviewed	2.0		102977280;	XP_007115879.1;XP_007115880.1;XP_007115880.1;	pcad:102977280;		ENSPCTT00005029878;				IPR020997;IPR043404;IPR003652;IPR036096;	
A0A2Y9F7A7	A0A2Y9F7A7_PHYMC	BTG2	protein BTG2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	162	unreviewed	2.0		102973303;	XP_007116771.1;XP_007116772.1;	pcad:102973303;		ENSPCTT00005029950;				IPR002087;IPR033332;IPR036054;IPR033328;	
A0A2Y9FCS5	A0A2Y9FCS5_PHYMC	RIC8A	synembryn-A isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	530	unreviewed	2.0			XP_007118705.2;	pcad:102992329;		ENSPCTT00005026997;				IPR011989;IPR016024;IPR019318;IPR008376;	
A0A2Y9FEJ6	A0A2Y9FEJ6_PHYMC	GPR88	probable G-protein coupled receptor 88	Physeter macrocephalus (Sperm whale) (Physeter catodon)	382	unreviewed	2.0		102986408;	XP_007121030.1;	pcad:102986408;		ENSPCTT00005001961;				IPR000276;IPR017452;	
A0A2Y9FES2	A0A2Y9FES2_PHYMC	NETO1	neuropilin and tolloid-like protein 1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	533	unreviewed	2.0		102975881;	XP_007119906.1;	pcad:102975881;		ENSPCTT00005016869;				IPR000859;IPR036055;IPR023415;IPR002172;IPR028867;IPR035914;	
A0A2Y9FKS8	A0A2Y9FKS8_PHYMC	TTC36	Tetratricopeptide repeat protein 36	Physeter macrocephalus (Sperm whale) (Physeter catodon)	189	unreviewed	2.0		102980895;	XP_007124223.1;	pcad:102980895;		ENSPCTT00005018351;				IPR011990;IPR019734;IPR038906;	
A0A2Y9FKZ1	A0A2Y9FKZ1_PHYMC	AAAS	aladin isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	545	unreviewed	2.0		102985226;	XP_007125867.1;	pcad:102985226;		ENSPCTT00005015773;				IPR045139;IPR015943;IPR001680;IPR019775;IPR036322;	
A0A2Y9FNY0	A0A2Y9FNY0_PHYMC	DDHD2	phospholipase DDHD2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	715	unreviewed	2.0		102993211;	XP_007127528.1;XP_007127529.1;XP_007127529.1;XP_028336880.1;	pcad:102993211;		ENSPCTT00005026183;				IPR004177;IPR001660;IPR013761;IPR004170;	
A0A2Y9FT16	A0A2Y9FT16_PHYMC	MEIS2	homeobox protein Meis2 isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	477	unreviewed	2.0		102991574;	XP_007128552.1;	pcad:102991574;		ENSPCTT00005032589;				IPR009057;IPR001356;IPR008422;IPR032453;	
A0A2Y9M104	A0A2Y9M104_DELLE	NETO1	neuropilin and tolloid-like protein 1 isoform X1	Delphinapterus leucas (Beluga whale)	532	unreviewed	2.0			XP_022415704.1;	dle:111167294;		ENSDLET00000014277;				IPR000859;IPR036055;IPR023415;IPR002172;IPR028867;IPR035914;	
A0A2Y9MBI4	A0A2Y9MBI4_DELLE	TTC36	Tetratricopeptide repeat protein 36	Delphinapterus leucas (Beluga whale)	189	unreviewed	2.0			XP_022414783.1;	dle:111166872;		ENSDLET00000025101;				IPR011990;IPR019734;IPR038906;	
A0A2Y9MIL3	A0A2Y9MIL3_DELLE	C1QL1	C1q-related factor	Delphinapterus leucas (Beluga whale)	258	unreviewed	2.0			XP_022420851.1;	dle:111170212;		ENSDLET00000010042;				IPR001073;IPR008160;IPR008983;	
A0A2Y9MT30	A0A2Y9MT30_DELLE	ATAD1	ATPase family AAA domain-containing protein 1	Delphinapterus leucas (Beluga whale)	404	unreviewed	2.0			XP_022425130.1;	dle:111172532;		ENSDLET00000012300;				IPR003593;IPR041569;IPR003959;IPR003960;IPR027417;	
A0A2Y9MZ56	A0A2Y9MZ56_DELLE	AAAS	aladin isoform X1	Delphinapterus leucas (Beluga whale)	547	unreviewed	2.0			XP_022427764.1;	dle:111173947;		ENSDLET00000005598;				IPR045139;IPR015943;IPR001680;IPR019775;IPR036322;	
A0A2Y9MZK6	A0A2Y9MZK6_DELLE	ASIC1	acid-sensing ion channel 1 isoform X1	Delphinapterus leucas (Beluga whale)	640	unreviewed	2.0			XP_022427909.1;	dle:111174017;		ENSDLET00000024281;				IPR001873;IPR004724;IPR020903;	
A0A2Y9MZL9	A0A2Y9MZL9_DELLE	SORCS3	VPS10 domain-containing receptor SorCS3 isoform X1	Delphinapterus leucas (Beluga whale)	1222	unreviewed	2.0			XP_022424527.1;	dle:111172325;		ENSDLET00000018836;				IPR013783;IPR000601;IPR035986;IPR031777;IPR031778;IPR006581;IPR015943;	
A0A2Y9P6K9	A0A2Y9P6K9_DELLE	ATXN1L	ataxin-1-like	Delphinapterus leucas (Beluga whale)	688	unreviewed	2.0			XP_022438992.1;XP_022438993.1;	dle:111179556;		ENSDLET00000002104;				IPR020997;IPR043404;IPR003652;IPR036096;	
A0A2Y9PAX0	A0A2Y9PAX0_DELLE	GPR88	probable G-protein coupled receptor 88	Delphinapterus leucas (Beluga whale)	383	unreviewed	2.0			XP_022439558.1;	dle:111179925;		ENSDLET00000019591;				IPR000276;IPR017452;	
A0A2Y9PD80	A0A2Y9PD80_DELLE	MEIS2	homeobox protein Meis2 isoform X3	Delphinapterus leucas (Beluga whale)	470	unreviewed	2.0			XP_022443226.1;			ENSDLET00000005578;				IPR009057;IPR001356;IPR008422;IPR032453;	
A0A2Y9PRH6	A0A2Y9PRH6_DELLE	BTG2	protein BTG2	Delphinapterus leucas (Beluga whale)	162	unreviewed	2.0			XP_022449444.1;	dle:111184802;		ENSDLET00000009004;				IPR002087;IPR033332;IPR036054;IPR033328;	
A0A2Y9PRV7	A0A2Y9PRV7_DELLE	NPAS4	neuronal PAS domain-containing protein 4	Delphinapterus leucas (Beluga whale)	798	unreviewed	2.0			XP_022447971.1;	dle:111184081;		ENSDLET00000004109;				IPR011598;IPR000014;IPR035965;IPR013655;	
A0A2Y9QAY2	A0A2Y9QAY2_DELLE	CHST10	Carbohydrate sulfotransferase, EC 2.8.2.-	Delphinapterus leucas (Beluga whale)	356	unreviewed	2.0			XP_022454740.1;XP_030618690.1;	dle:111187395;		ENSDLET00000001637;				IPR018011;IPR005331;	
A0A2Y9SEM7	A0A2Y9SEM7_PHYMC	SORCS3	VPS10 domain-containing receptor SorCS3	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1222	unreviewed	2.0			XP_023977136.1;	pcad:102991904;		ENSPCTT00005018730;				IPR013783;IPR000601;IPR035986;IPR031777;IPR031778;IPR006581;IPR015943;	
A0A2Y9SKK1	A0A2Y9SKK1_PHYMC	TANC1	protein TANC1 isoform X3	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1865	unreviewed	2.0			XP_023977932.1;XP_023977933.1;XP_023977934.1;XP_023977935.1;			ENSPCTT00005013005;				IPR002110;IPR036770;IPR011990;IPR019734;	
A0A2Y9TDQ8	A0A2Y9TDQ8_PHYMC	SHANK2	SH3 and multiple ankyrin repeat domains protein 2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1849	unreviewed	2.0	FUNCTION: Plays a central role during spermatogenesis by repressing transposable elements and preventing their mobilization, which is essential for the germline integrity. Acts via the piRNA metabolic process, which mediates the repression of transposable elements during meiosis by forming complexes composed of piRNAs and Piwi proteins and governs the methylation and subsequent repression of transposons. Its association with pi-bodies suggests a participation in the primary piRNAs metabolic process. Required prior to the pachytene stage to facilitate the production of multiple types of piRNAs, including those associated with repeats involved in the regulation of retrotransposons. May act by mediating protein-protein interactions during germ cell maturation. {ECO:0000256|ARBA:ARBA00025297}.		XP_023989036.1;	pcad:102973245;		ENSPCTT00005023133;				IPR002110;IPR036770;IPR032425;IPR001478;IPR041489;IPR036034;IPR001660;IPR013761;IPR036028;IPR001452;	
A0A2Y9TEV2	A0A2Y9TEV2_PHYMC	ADGRB3	adhesion G protein-coupled receptor B3	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1522	unreviewed	2.0			XP_023988823.1;	pcad:102996593;		ENSPCTT00005027856;				IPR043838;IPR032471;IPR046338;IPR017981;IPR008077;IPR036445;IPR001879;IPR000832;IPR017983;IPR000203;IPR000884;IPR036383;	
A0A2Y9TFF4	A0A2Y9TFF4_PHYMC	NRXN2	neurexin-2-beta isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1710	unreviewed	2.0			XP_023989008.1;	pcad:102988347;		ENSPCTT00005022303;				IPR013320;IPR000742;IPR001791;IPR003585;	
A0A455AC56	A0A455AC56_PHYMC	NDRG4	protein NDRG4 isoform X2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	391	unreviewed	2.0			XP_028333785.1;			ENSPCTT00005032150;				IPR029058;IPR004142;IPR030695;	
A0A455BV69	A0A455BV69_PHYMC	CHST10	Carbohydrate sulfotransferase, EC 2.8.2.-	Physeter macrocephalus (Sperm whale) (Physeter catodon)	356	unreviewed	2.0			XP_007108155.1;XP_007108156.1;XP_007108157.1;XP_028352879.1;XP_028352880.1;			ENSPCTT00005017314;				IPR018011;IPR005331;	
A0A4U1EPQ9	A0A4U1EPQ9_MONMO	ATXN1L EI555_003625	Ataxin 1 like	Monodon monoceros (Narwhal) (Ceratodon monodon)	688	unreviewed	2.0					RWIC01000982;	ENSMMNT00015004443.1;				IPR020997;IPR043404;IPR003652;IPR036096;	
A0A4U1ERN9	A0A4U1ERN9_MONMO	CHRNB2 EI555_001879	Cholinergic receptor nicotinic beta 2 subunit	Monodon monoceros (Narwhal) (Ceratodon monodon)	502	unreviewed	2.0					RWIC01000900;	ENSMMNT00015020858.1;				IPR032932;IPR006202;IPR036734;IPR006201;IPR036719;IPR038050;IPR006029;IPR018000;IPR002394;	
A0A4U1EUG7	A0A4U1EUG7_MONMO	CHST10 EI555_018771	Carbohydrate sulfotransferase, EC 2.8.2.-	Monodon monoceros (Narwhal) (Ceratodon monodon)	356	unreviewed	2.0					RWIC01000775;	ENSMMNT00015028355.1;				IPR018011;IPR005331;	
A0A4U1EX51	A0A4U1EX51_MONMO	GPR88 EI555_000618	G protein-coupled receptor 88	Monodon monoceros (Narwhal) (Ceratodon monodon)	383	unreviewed	2.0					RWIC01000688;	ENSMMNT00015010224.1;				IPR000276;IPR017452;	
A0A4U1FCW3	A0A4U1FCW3_MONMO	TACO1 EI555_009150	Translational activator of cytochrome c oxidase 1	Monodon monoceros (Narwhal) (Ceratodon monodon)	297	unreviewed	2.0					RWIC01000225;	ENSMMNT00015029934.1;				IPR017856;IPR002876;IPR026564;IPR029072;	
A0A2Y9P8U7	A0A2Y9P8U7_DELLE	NPTX2	neuronal pentraxin-2 isoform X1	Delphinapterus leucas (Beluga whale)	431	unreviewed	1.0			XP_022443454.1;	dle:111181907;		ENSDLET00000031216;				IPR013320;IPR030476;IPR001759;	
